x,y,angolo,ascissa curvilinea,# cicli 100hz
0.24910668287386242,-0.16315889159775965,-0.8636367596170217,0.30231574347477064,691.0
0.24638167137341943,-0.15996675505297023,-0.86472136812766,0.3065128166690486,701.0
0.24363575847993757,-0.15674777815132043,-0.8643598319574473,0.3107438744460052,711.0
0.24082581647365253,-0.15347177381153795,-0.8592983255744685,0.315059888638864,721.0
0.2379212657594653,-0.15009782990535914,-0.8607444702553195,0.3195118446509251,731.0
0.2349343169295169,-0.1466154600529808,-0.8629136872765961,0.3240997377514107,741.0
0.2319928594160105,-0.14318361682384265,-0.8614675425957451,0.32861966255754904,751.0
0.22901258537569286,-0.1397179128231439,-0.8596598617446812,0.33319056373519995,761.0
0.22595797418886088,-0.13615926233465236,-0.8632752234468088,0.33788040838102357,771.0
0.22295806891669437,-0.13266562278178848,-0.8592983255744684,0.3424852915464586,781.0
