x,y,angolo,ascissa curvilinea,# cicli 100hz
0.37,-0.18,0.1,0.0,37.0
0.37,-0.18,0.1,0.0,38.0
0.37,-0.18,0.1,0.0,48.0
0.3685967528360337,-0.18012546299691515,0.07834388463829789,0.0014088447631922915,58.0
0.36628463484051654,-0.18028633667679408,0.060589185606383,0.0037265526753486383,68.0
0.3636374513756916,-0.18042575588530113,0.044647581606383005,0.006377404993404735,78.0
0.3604360147315964,-0.18054475232527686,0.02965761152127662,0.009581052405165621,88.0
0.3568118577511272,-0.18062036365020284,0.012062632787234063,0.013205998044970534,98.0
0.35306154990209354,-0.18064032382468967,-0.0014181807446808359,0.016956359010409622,108.0
0.3493571742209218,-0.18062168269946544,-0.008646115904255312,0.020660781594133894,118.0
0.3457210033382349,-0.18058761373309276,-0.010092260585106379,0.024297112077267882,128.0
0.3416770007232844,-0.18055411010448208,-0.006476898882978723,0.028341253474753483,138.0
0.3382814162976062,-0.18052587961961317,-0.010150480042553195,0.03173695525084985,148.0
0.3346755165198632,-0.18049174179307406,-0.008783383234042551,0.03534301662003478,158.0
0.33113897321693403,-0.18046314969261315,-0.007385782574468082,0.038879675501196774,168.0
0.32766215411258853,-0.18042152244575,-0.01655866591489362,0.04235674379388578,178.0
0.32428771281900226,-0.18035382038742362,-0.023562332234042558,0.045731864178784935,188.0
0.32091082624403106,-0.1802673953830009,-0.02761270148936171,0.04910985651471618,198.0
0.31748796593706985,-0.1801564724595715,-0.037177624851063844,0.052534513661922695,208.0
0.3140193468646888,-0.18000254451569475,-0.05151877805319151,0.05600654650756107,218.0
0.31044540364355544,-0.17978114069260454,-0.07222199235106386,0.059587341084294566,228.0
0.30687102107760356,-0.1794725688923048,-0.10000839741489365,0.06317501822747802,238.0
0.30335288922382225,-0.17905014119972681,-0.13899060486170217,0.06671842010929264,248.0
0.2998676420640279,-0.17850438533491048,-0.17166720550000003,0.07024613852617857,258.0
0.2962421141634895,-0.17781972979166175,-0.2016228275851064,0.07393574633331519,268.0
0.2928446575365016,-0.17706418192101975,-0.23602780098936174,0.07741620091814974,278.0
0.28934645822518595,-0.17617612986754688,-0.26118834018085113,0.08102536077487076,288.0
0.2861949686932106,-0.17528884072586706,-0.28769504775531923,0.08429937486938734,298.0
0.2828931561035248,-0.17427100811747737,-0.310348611925532,0.0877545086723115,308.0
0.2793449026402273,-0.17307642588411734,-0.3391482909893618,0.09149845436530195,318.0
0.27610130477890726,-0.17188930036712913,-0.36254870567021286,0.09495246566798243,328.0
0.2726497568115232,-0.1705258392903347,-0.3898784618829788,0.09866355842875875,338.0
0.2693730746706031,-0.16914553260854384,-0.4075039444680852,0.10221910232363914,348.0
0.2661876122326122,-0.16772465160371508,-0.4316274314893618,0.10570709225678603,358.0
0.26295566707134094,-0.16619085995253183,-0.454571197319149,0.1092845195942318,368.0
0.2596458793465547,-0.16453008581125356,-0.4755646132765958,0.11298760824176432,378.0
0.25636301144591633,-0.1628005042814082,-0.4942289485957448,0.1166982246220203,388.0
0.25337923288549563,-0.16116497314349554,-0.5086006056489363,0.12010085545722828,398.0
0.2504609596279585,-0.15950433794393498,-0.5260975507553193,0.12345853740638246,408.0
0.2445028075647495,-0.1559352712903429,-0.5533032086276597,0.1304038820908531,428.0
0.24152243121445516,-0.15405943361447003,-0.5702056188723406,0.1339254456889751,438.0
0.2386701143925439,-0.1522028011615761,-0.5838389516595746,0.1373287962906171,448.0
0.23275833284504743,-0.14813289024381077,-0.6220127100425533,0.14450607543691377,468.0
0.2300220019788363,-0.14614035931497393,-0.6367611551914895,0.14789099583653192,478.0
0.2272887785423175,-0.1440771502671973,-0.6564510954893618,0.1513155165225204,488.0
0.22452627445084739,-0.14191711474481797,-0.6707769967659575,0.15482225037517156,498.0
0.22188225755886354,-0.13979671320385367,-0.681095496319149,0.15821148746041946,508.0
0.21914284238939236,-0.13754890027440936,-0.6931911728723406,0.16175508146037287,518.0
0.2164126404348618,-0.1352588660058332,-0.702695088531915,0.1653185432131879,528.0
0.2137584924940914,-0.13298753898577703,-0.7129678323085107,0.16881188369523842,538.0
0.2111842348548328,-0.13073325875007244,-0.7254860527340427,0.17223366419292813,548.0
0.20881694027880932,-0.12862511176412553,-0.7296307217872341,0.17540358017352245,558.0
0.20635650455710564,-0.12641416761329258,-0.7344499191595745,0.17871145229601115,568.0
0.20383326670304408,-0.12413742533596579,-0.7337296350638298,0.18211002327004366,578.0
0.2012751537484865,-0.12180864498096339,-0.7432793065000001,0.1855693815674914,588.0
0.19900726826751652,-0.11972260690588937,-0.7440328826914895,0.1886507545415815,598.0
0.19668564046019787,-0.1175903632543359,-0.7417721541170214,0.19180296307930633,608.0
0.19410740007248772,-0.11520599726098257,-0.750929785531915,0.19531473253174475,618.0
0.19149625696569728,-0.11275198660268902,-0.7578419402978724,0.19889806012424277,628.0
0.1888163401696352,-0.11019553019071256,-0.7658081997234044,0.20260176413781503,638.0
0.18618035179832415,-0.1076424104618437,-0.7730513868085108,0.20627148552282867,648.0
0.18344208343769078,-0.10494774229087095,-0.7816949627978725,0.2101132754919055,658.0
0.1809901011677588,-0.10250136050756868,-0.7868146886382981,0.21357694419455794,668.0
0.1786169542812255,-0.1001160944427148,-0.7890754172127662,0.2169416611730282,678.0
0.1759952971382286,-0.09745203479451649,-0.7977647489787236,0.22067934762116498,688.0
0.17357336133007786,-0.09496569795992363,-0.7992719013617023,0.2241503192306507,698.0
0.17126168246882276,-0.09259865175035348,-0.7951910282553194,0.22745890909882932,708.0
0.16869096999251587,-0.08997898565625291,-0.7944679559148938,0.23112922421887283,718.0
0.16646694082090024,-0.08772020941076264,-0.7918304392446811,0.2342991415495596,728.0
